OrderID	Date	CustomerID	Product	Quantity	UnitPrice	ShippingAddress	PaymentMethod	OrderStatus	TrackingNumber	ItemsInCart	CouponCode	ReferralSource	TotalPrice	Discount percentage 	Profit 	Discount Amount	Total amount
ORD200268	11 August 2023	C37032	Phone	2	423.88	655 Main St	Debit Card	Delivered	TRK48639226	7	SAVE10	Referral	847.76	10	211.94	84.776	762.984
ORD200271	28 March 2023	C59572	Monitor	1	542.07	791 Main St	Cash	Shipped	TRK16792991	6	WINTER15	Referral	542.07	15	135.5175	81.3105	460.7595
ORD200274	04 February 2023	C50967	Phone	2	182.4	884 Main St	Gift Card	Cancelled	TRK65300814	5	SAVE10	Referral	364.8	10	91.2	36.48	328.32
ORD200281	27 July 2023	C87181	Desk	4	654.79	195 Main St	Cash	Pending	TRK60093390	9	No coupon	Referral	2619.16	0	654.79	0	2619.16
ORD200289	26 July 2023	C17136	Chair	4	160.49	333 Main St	Credit Card	Shipped	TRK55362541	8	WINTER15	Referral	641.96	15	160.49	96.294	545.666
ORD200294	01 April 2025	C65414	Phone	2	297.71	208 Main St	Online	Shipped	TRK67562517	7	SAVE10	Referral	595.42	10	148.855	59.542	535.878
ORD200296	19 June 2024	C48453	Desk	5	638.8	434 Main St	Debit Card	Cancelled	TRK52110494	10	WINTER15	Referral	3194	15	798.5	479.1	2714.9
ORD200310	24 February 2024	C85863	Printer	3	132.48	968 Main St	Online	Shipped	TRK16094218	4	No coupon	Referral	397.44	0	99.36	0	397.44
ORD200312	24 May 2025	C35397	Printer	5	66.31	579 Main St	Gift Card	Pending	TRK64742535	7	FREESHIP50	Referral	331.55	-50	82.8875	50	281.55
ORD200314	04 October 2023	C29931	Desk	4	153.09	540 Main St	Online	Delivered	TRK48712417	4	FREESHIP50	Referral	612.36	-50	153.09	50	562.36
ORD200323	26 January 2025	C29416	Laptop	1	150.17	414 Main St	Debit Card	Returned	TRK63820842	1	SAVE10	Referral	150.17	10	37.5425	15.017	135.153
ORD200324	13 June 2024	C13525	Tablet	3	70.93	847 Main St	Debit Card	Returned	TRK70193221	5	No coupon	Referral	212.79	0	53.1975	0	212.79
ORD200325	29 June 2023	C53545	Desk	3	361.39	665 Main St	Credit Card	Shipped	TRK61123177	8	No coupon	Referral	1084.17	0	271.0425	0	1084.17
ORD200338	08 November 2023	C53627	Phone	5	305.49	704 Main St	Debit Card	Shipped	TRK64112352	10	No coupon	Referral	1527.45	0	381.8625	0	1527.45
ORD200342	24 June 2025	C69994	Monitor	5	466.42	619 Main St	Gift Card	Returned	TRK95935805	5	No coupon	Referral	2332.1	0	583.025	0	2332.1
ORD200345	07 December 2023	C24751	Tablet	5	501.26	259 Main St	Gift Card	Shipped	TRK37285406	10	FREESHIP50	Referral	2506.3	-50	626.575	50	2456.3
ORD200346	06 December 2024	C31764	Tablet	1	655.09	876 Main St	Cash	Pending	TRK44680433	6	No coupon	Referral	655.09	0	163.7725	0	655.09
ORD200355	03 June 2025	C18353	Tablet	3	433.33	677 Main St	Credit Card	Cancelled	TRK78766533	4	FREESHIP50	Referral	1299.99	-50	324.9975	50	1249.99
ORD200359	09 June 2023	C95643	Desk	4	606.57	303 Main St	Debit Card	Delivered	TRK23286689	5	WINTER15	Referral	2426.28	15	606.57	363.942	2062.338
ORD200365	14 February 2025	C56796	Phone	1	678.38	607 Main St	Credit Card	Cancelled	TRK74263180	4	SAVE10	Referral	678.38	10	169.595	67.838	610.542
ORD200366	10 February 2023	C95213	Printer	3	602.24	603 Main St	Debit Card	Pending	TRK40630538	8	No coupon	Referral	1806.72	0	451.68	0	1806.72
ORD200372	14 February 2025	C53645	Chair	3	483.53	166 Main St	Cash	Returned	TRK12123939	4	No coupon	Referral	1450.59	0	362.6475	0	1450.59
ORD200389	17 December 2023	C29703	Desk	4	697.5	558 Main St	Cash	Shipped	TRK40543461	7	FREESHIP50	Referral	2790	-50	697.5	50	2740
ORD200391	16 January 2025	C60037	Laptop	2	527.46	516 Main St	Debit Card	Cancelled	TRK82009557	3	FREESHIP50	Referral	1054.92	-50	263.73	50	1004.92
ORD200395	25 April 2025	C30010	Phone	3	127.41	830 Main St	Gift Card	Delivered	TRK35386084	7	SAVE10	Referral	382.23	10	95.5575	38.223	344.007
ORD200397	28 September 2023	C30184	Monitor	1	427.06	987 Main St	Online	Cancelled	TRK86674704	1	WINTER15	Referral	427.06	15	106.765	64.059	363.001
ORD200401	09 April 2025	C98635	Printer	1	538.68	197 Main St	Debit Card	Returned	TRK14225465	6	No coupon	Referral	538.68	0	134.67	0	538.68
ORD200402	09 April 2023	C83026	Printer	5	337.38	858 Main St	Gift Card	Shipped	TRK79746259	5	No coupon	Referral	1686.9	0	421.725	0	1686.9
ORD200403	10 November 2024	C28893	Tablet	1	620.21	740 Main St	Online	Returned	TRK98333066	1	FREESHIP50	Referral	620.21	-50	155.0525	50	570.21
ORD200416	18 July 2023	C20881	Laptop	2	644.05	652 Main St	Gift Card	Cancelled	TRK26263902	5	WINTER15	Referral	1288.1	15	322.025	193.215	1094.885
ORD200422	05 June 2023	C76140	Phone	4	206.6	914 Main St	Gift Card	Returned	TRK25861469	6	WINTER15	Referral	826.4	15	206.6	123.96	702.44
ORD200432	04 September 2023	C58443	Tablet	2	424.32	662 Main St	Credit Card	Returned	TRK77163738	6	No coupon	Referral	848.64	0	212.16	0	848.64
ORD200445	23 March 2024	C94569	Phone	1	487.21	227 Main St	Cash	Delivered	TRK31351770	3	SAVE10	Referral	487.21	10	121.8025	48.721	438.489
ORD200455	26 March 2024	C58341	Phone	1	639.83	874 Main St	Debit Card	Pending	TRK32856728	2	SAVE10	Referral	639.83	10	159.9575	63.983	575.847
ORD200460	06 October 2024	C83548	Laptop	1	144.25	474 Main St	Cash	Returned	TRK93822942	2	WINTER15	Referral	144.25	15	36.0625	21.6375	122.6125
ORD200462	31 March 2025	C22991	Phone	1	252.68	731 Main St	Online	Cancelled	TRK32796086	1	No coupon	Referral	252.68	0	63.17	0	252.68
ORD200466	18 July 2023	C37412	Phone	1	432.47	895 Main St	Cash	Delivered	TRK97829604	4	FREESHIP50	Referral	432.47	-50	108.1175	50	382.47
ORD200471	19 April 2025	C52717	Desk	5	551.27	395 Main St	Online	Cancelled	TRK27625571	7	FREESHIP50	Referral	2756.35	-50	689.0875	50	2706.35
ORD200472	06 January 2023	C60029	Chair	3	508.12	796 Main St	Credit Card	Cancelled	TRK86461316	8	FREESHIP50	Referral	1524.36	-50	381.09	50	1474.36
ORD200474	15 November 2023	C72293	Printer	3	229.34	398 Main St	Credit Card	Shipped	TRK84378003	6	SAVE10	Referral	688.02	10	172.005	68.802	619.218
ORD200476	15 January 2024	C77872	Phone	2	513.59	867 Main St	Online	Returned	TRK19292184	4	FREESHIP50	Referral	1027.18	-50	256.795	50	977.18
ORD200478	01 November 2024	C16758	Tablet	3	62.77	914 Main St	Gift Card	Shipped	TRK88544431	6	FREESHIP50	Referral	188.31	-50	47.0775	50	138.31
ORD200480	16 June 2023	C21147	Chair	1	335.1	126 Main St	Debit Card	Pending	TRK93171043	6	FREESHIP50	Referral	335.1	-50	83.775	50	285.1
ORD200481	23 April 2023	C94568	Laptop	4	484.85	317 Main St	Debit Card	Delivered	TRK58653915	5	WINTER15	Referral	1939.4	15	484.85	290.91	1648.49
ORD200486	03 February 2023	C88981	Printer	4	611.26	558 Main St	Cash	Shipped	TRK75267873	5	SAVE10	Referral	2445.04	10	611.26	244.504	2200.536
ORD200494	19 July 2023	C64516	Laptop	3	505.79	459 Main St	Debit Card	Pending	TRK63920573	3	FREESHIP50	Referral	1517.37	-50	379.3425	50	1467.37
ORD200501	04 February 2024	C88546	Desk	4	203.46	226 Main St	Credit Card	Pending	TRK19867754	7	SAVE10	Referral	813.84	10	203.46	81.384	732.456
ORD200508	14 May 2025	C39550	Phone	1	558.27	976 Main St	Online	Delivered	TRK24120267	1	No coupon	Referral	558.27	0	139.5675	0	558.27
ORD200513	09 February 2025	C64128	Tablet	3	94.88	533 Main St	Gift Card	Shipped	TRK37053575	8	No coupon	Referral	284.64	0	71.16	0	284.64
ORD200518	13 June 2025	C30686	Printer	4	403.58	319 Main St	Online	Pending	TRK59807273	9	SAVE10	Referral	1614.32	10	403.58	161.432	1452.888
ORD200520	10 March 2023	C66332	Monitor	3	635.98	959 Main St	Cash	Returned	TRK27063398	5	No coupon	Referral	1907.94	0	476.985	0	1907.94
ORD200524	25 October 2023	C44778	Phone	1	153	103 Main St	Credit Card	Returned	TRK92617366	4	No coupon	Referral	153	0	38.25	0	153
ORD200527	19 August 2024	C27202	Chair	5	653.47	967 Main St	Credit Card	Cancelled	TRK75406128	10	SAVE10	Referral	3267.35	10	816.8375	326.735	2940.615
ORD200528	26 February 2025	C32011	Chair	1	628.89	686 Main St	Credit Card	Returned	TRK70997744	2	SAVE10	Referral	628.89	10	157.2225	62.889	566.001
ORD200531	02 July 2024	C64502	Desk	5	320.01	722 Main St	Gift Card	Delivered	TRK14914388	6	No coupon	Referral	1600.05	0	400.0125	0	1600.05
ORD200540	29 January 2024	C87281	Laptop	5	648.65	852 Main St	Online	Pending	TRK81765057	7	No coupon	Referral	3243.25	0	810.8125	0	3243.25
ORD200544	10 March 2024	C48713	Printer	5	31.96	373 Main St	Credit Card	Returned	TRK96334419	5	FREESHIP50	Referral	159.8	-50	39.95	50	109.8
ORD200553	23 August 2023	C82550	Phone	2	333.83	828 Main St	Gift Card	Cancelled	TRK74103758	4	FREESHIP50	Referral	667.66	-50	166.915	50	617.66
ORD200563	12 December 2023	C12039	Laptop	1	132.68	844 Main St	Debit Card	Returned	TRK68645763	1	SAVE10	Referral	132.68	10	33.17	13.268	119.412
ORD200581	11 November 2024	C44674	Laptop	1	627.34	942 Main St	Online	Delivered	TRK87158684	1	No coupon	Referral	627.34	0	156.835	0	627.34
ORD200586	10 November 2024	C17389	Monitor	1	522.08	905 Main St	Gift Card	Returned	TRK98857880	5	FREESHIP50	Referral	522.08	-50	130.52	50	472.08
ORD200589	10 February 2025	C84041	Laptop	2	500.8	900 Main St	Cash	Delivered	TRK84920444	3	FREESHIP50	Referral	1001.6	-50	250.4	50	951.6
ORD200591	18 November 2024	C18187	Laptop	1	605.28	470 Main St	Gift Card	Shipped	TRK50528185	3	FREESHIP50	Referral	605.28	-50	151.32	50	555.28
ORD200601	02 October 2023	C12479	Monitor	5	24.82	529 Main St	Credit Card	Shipped	TRK73935314	10	No coupon	Referral	124.1	0	31.025	0	124.1
ORD200605	10 May 2024	C49605	Monitor	2	228.91	892 Main St	Debit Card	Shipped	TRK95620066	4	SAVE10	Referral	457.82	10	114.455	45.782	412.038
ORD200609	27 January 2025	C41137	Chair	3	449.13	809 Main St	Cash	Returned	TRK52732162	5	WINTER15	Referral	1347.39	15	336.8475	202.1085	1145.2815
ORD200611	21 April 2023	C36688	Desk	1	305.17	700 Main St	Gift Card	Returned	TRK35720426	3	WINTER15	Referral	305.17	15	76.2925	45.7755	259.3945
ORD200614	08 March 2024	C77363	Phone	1	96.81	807 Main St	Gift Card	Cancelled	TRK12439827	3	No coupon	Referral	96.81	0	24.2025	0	96.81
ORD200617	08 February 2024	C57093	Tablet	3	184.47	834 Main St	Online	Cancelled	TRK75469057	4	No coupon	Referral	553.41	0	138.3525	0	553.41
ORD200619	16 July 2024	C38845	Laptop	1	532.89	764 Main St	Gift Card	Pending	TRK47637374	2	No coupon	Referral	532.89	0	133.2225	0	532.89
ORD200620	27 March 2024	C84834	Tablet	3	136.34	866 Main St	Debit Card	Returned	TRK90136001	8	SAVE10	Referral	409.02	10	102.255	40.902	368.118
ORD200626	01 March 2024	C45671	Tablet	2	657.48	769 Main St	Online	Shipped	TRK18179773	5	SAVE10	Referral	1314.96	10	328.74	131.496	1183.464
ORD200628	26 March 2023	C18717	Printer	5	558.63	861 Main St	Cash	Pending	TRK58568806	8	FREESHIP50	Referral	2793.15	-50	698.2875	50	2743.15
ORD200629	07 July 2023	C50137	Phone	3	19.73	840 Main St	Online	Pending	TRK91836131	3	No coupon	Referral	59.19	0	14.7975	0	59.19
ORD200631	31 August 2024	C99128	Chair	3	46.11	360 Main St	Gift Card	Returned	TRK32426808	5	WINTER15	Referral	138.33	15	34.5825	20.7495	117.5805
ORD200634	25 April 2024	C66906	Printer	2	259.32	117 Main St	Gift Card	Delivered	TRK31633755	2	WINTER15	Referral	518.64	15	129.66	77.796	440.844
ORD200637	29 September 2024	C92294	Chair	4	306.35	784 Main St	Gift Card	Shipped	TRK23585765	7	WINTER15	Referral	1225.4	15	306.35	183.81	1041.59
ORD200639	20 January 2023	C22534	Chair	1	529.19	391 Main St	Cash	Cancelled	TRK17415798	5	No coupon	Referral	529.19	0	132.2975	0	529.19
ORD200640	27 February 2024	C46509	Chair	2	587.49	647 Main St	Gift Card	Returned	TRK24241664	6	SAVE10	Referral	1174.98	10	293.745	117.498	1057.482
ORD200643	26 August 2024	C77122	Laptop	1	438.37	647 Main St	Cash	Cancelled	TRK75814880	4	SAVE10	Referral	438.37	10	109.5925	43.837	394.533
ORD200648	18 January 2025	C89674	Monitor	2	575.83	182 Main St	Online	Delivered	TRK45902512	3	WINTER15	Referral	1151.66	15	287.915	172.749	978.911
ORD200669	05 February 2023	C60547	Desk	1	257	812 Main St	Debit Card	Cancelled	TRK65694249	5	No coupon	Referral	257	0	64.25	0	257
ORD200693	12 March 2025	C62070	Monitor	1	176.58	674 Main St	Debit Card	Returned	TRK10267127	4	No coupon	Referral	176.58	0	44.145	0	176.58
ORD200723	09 December 2023	C14455	Desk	3	54.95	385 Main St	Cash	Returned	TRK50933724	8	SAVE10	Referral	164.85	10	41.2125	16.485	148.365
ORD200724	18 October 2024	C63150	Printer	3	136.97	326 Main St	Credit Card	Returned	TRK19348078	4	FREESHIP50	Referral	410.91	-50	102.7275	50	360.91
ORD200725	12 March 2023	C95269	Chair	2	194.85	372 Main St	Gift Card	Returned	TRK45670926	5	No coupon	Referral	389.7	0	97.425	0	389.7
ORD200741	23 January 2025	C99683	Monitor	5	332.64	945 Main St	Gift Card	Delivered	TRK87305883	10	No coupon	Referral	1663.2	0	415.8	0	1663.2
ORD200746	24 February 2025	C32183	Desk	3	661.89	551 Main St	Online	Cancelled	TRK76287027	6	WINTER15	Referral	1985.67	15	496.4175	297.8505	1687.8195
ORD200748	15 July 2024	C56553	Tablet	3	70.81	249 Main St	Credit Card	Shipped	TRK37667360	8	FREESHIP50	Referral	212.43	-50	53.1075	50	162.43
ORD200766	22 January 2023	C91454	Printer	2	278.88	494 Main St	Debit Card	Pending	TRK99985340	3	FREESHIP50	Referral	557.76	-50	139.44	50	507.76
ORD200781	10 January 2024	C43524	Phone	5	524.26	934 Main St	Gift Card	Delivered	TRK51479426	5	FREESHIP50	Referral	2621.3	-50	655.325	50	2571.3
ORD200782	11 August 2024	C58063	Monitor	2	493.63	167 Main St	Online	Returned	TRK50548869	6	SAVE10	Referral	987.26	10	246.815	98.726	888.534
ORD200784	16 May 2025	C21191	Laptop	1	325.81	232 Main St	Credit Card	Pending	TRK85771230	1	WINTER15	Referral	325.81	15	81.4525	48.8715	276.9385
ORD200786	23 August 2023	C39130	Chair	5	45.31	774 Main St	Online	Cancelled	TRK99583414	8	No coupon	Referral	226.55	0	56.6375	0	226.55
ORD200793	15 April 2024	C91255	Chair	5	170.22	769 Main St	Debit Card	Delivered	TRK69599961	8	No coupon	Referral	851.1	0	212.775	0	851.1
ORD200803	20 August 2023	C88775	Monitor	5	397.81	223 Main St	Debit Card	Returned	TRK45098068	5	SAVE10	Referral	1989.05	10	497.2625	198.905	1790.145
ORD200810	31 May 2023	C23637	Tablet	1	553.56	644 Main St	Credit Card	Cancelled	TRK16749863	5	No coupon	Referral	553.56	0	138.39	0	553.56
ORD200816	21 February 2024	C55286	Tablet	5	574.79	497 Main St	Credit Card	Pending	TRK39058734	8	WINTER15	Referral	2873.95	15	718.4875	431.0925	2442.8575
ORD200818	02 March 2023	C25580	Phone	4	390.84	860 Main St	Credit Card	Cancelled	TRK58781638	9	WINTER15	Referral	1563.36	15	390.84	234.504	1328.856
ORD200832	12 March 2024	C63372	Chair	5	485.71	903 Main St	Online	Pending	TRK14661811	10	SAVE10	Referral	2428.55	10	607.1375	242.855	2185.695
ORD200833	14 March 2025	C90595	Phone	5	78.29	508 Main St	Credit Card	Shipped	TRK96573803	5	WINTER15	Referral	391.45	15	97.8625	58.7175	332.7325
ORD200840	14 January 2024	C60699	Chair	3	411.95	672 Main St	Credit Card	Delivered	TRK88660574	7	FREESHIP50	Referral	1235.85	-50	308.9625	50	1185.85
ORD200842	07 May 2025	C78305	Laptop	3	364.14	396 Main St	Online	Pending	TRK88312618	7	WINTER15	Referral	1092.42	15	273.105	163.863	928.557
ORD200846	04 July 2024	C24765	Desk	2	359.86	646 Main St	Debit Card	Cancelled	TRK43977698	4	No coupon	Referral	719.72	0	179.93	0	719.72
ORD200848	01 January 2023	C54675	Chair	2	645.85	634 Main St	Online	Shipped	TRK18049633	5	No coupon	Referral	1291.7	0	322.925	0	1291.7
ORD200849	09 June 2025	C16675	Printer	4	214.35	664 Main St	Debit Card	Cancelled	TRK12756945	7	WINTER15	Referral	857.4	15	214.35	128.61	728.79
ORD200854	13 June 2025	C56938	Laptop	3	372.6	356 Main St	Credit Card	Delivered	TRK67735987	7	WINTER15	Referral	1117.8	15	279.45	167.67	950.13
ORD200859	28 August 2024	C11127	Chair	5	261.33	154 Main St	Credit Card	Returned	TRK73285507	5	SAVE10	Referral	1306.65	10	326.6625	130.665	1175.985
ORD200862	02 December 2023	C37969	Desk	3	120.82	799 Main St	Credit Card	Shipped	TRK69852386	5	SAVE10	Referral	362.46	10	90.615	36.246	326.214
ORD200863	20 May 2024	C98276	Phone	1	14.06	471 Main St	Credit Card	Pending	TRK74207282	5	SAVE10	Referral	14.06	10	3.515	1.406	12.654
ORD200875	03 August 2023	C25918	Laptop	5	133.39	203 Main St	Credit Card	Delivered	TRK66473392	6	FREESHIP50	Referral	666.95	-50	166.7375	50	616.95
ORD200882	28 June 2025	C43335	Phone	2	274.12	533 Main St	Cash	Delivered	TRK91848650	6	FREESHIP50	Referral	548.24	-50	137.06	50	498.24
ORD200891	11 November 2023	C36534	Monitor	3	654.54	918 Main St	Cash	Returned	TRK38952138	7	SAVE10	Referral	1963.62	10	490.905	196.362	1767.258
ORD200892	04 June 2024	C72043	Desk	1	394.53	480 Main St	Cash	Shipped	TRK40896408	2	FREESHIP50	Referral	394.53	-50	98.6325	50	344.53
ORD200893	21 March 2023	C99533	Monitor	1	678.01	696 Main St	Cash	Pending	TRK55701253	4	FREESHIP50	Referral	678.01	-50	169.5025	50	628.01
ORD200898	05 March 2025	C44619	Monitor	3	158.37	742 Main St	Cash	Shipped	TRK66662528	6	No coupon	Referral	475.11	0	118.7775	0	475.11
ORD200901	28 April 2024	C44277	Tablet	1	458.63	839 Main St	Debit Card	Returned	TRK79321479	4	WINTER15	Referral	458.63	15	114.6575	68.7945	389.8355
ORD200904	05 February 2025	C16693	Monitor	4	237.43	262 Main St	Cash	Cancelled	TRK41146508	8	WINTER15	Referral	949.72	15	237.43	142.458	807.262
ORD200907	04 August 2024	C90898	Desk	5	298.39	583 Main St	Gift Card	Cancelled	TRK52935170	7	WINTER15	Referral	1491.95	15	372.9875	223.7925	1268.1575
ORD200915	16 February 2024	C20643	Laptop	4	502.99	939 Main St	Debit Card	Shipped	TRK30736692	4	WINTER15	Referral	2011.96	15	502.99	301.794	1710.166
ORD200916	21 June 2024	C35669	Printer	5	578.83	165 Main St	Cash	Returned	TRK13928455	6	No coupon	Referral	2894.15	0	723.5375	0	2894.15
ORD200919	07 February 2025	C92086	Printer	2	374.6	187 Main St	Online	Shipped	TRK23357668	3	FREESHIP50	Referral	749.2	-50	187.3	50	699.2
ORD200921	24 July 2023	C90573	Tablet	1	438.93	144 Main St	Gift Card	Cancelled	TRK90075720	3	SAVE10	Referral	438.93	10	109.7325	43.893	395.037
ORD200928	09 May 2024	C77166	Laptop	3	247.11	821 Main St	Debit Card	Returned	TRK18896595	3	WINTER15	Referral	741.33	15	185.3325	111.1995	630.1305
ORD200933	26 January 2023	C59685	Monitor	2	394.16	255 Main St	Online	Shipped	TRK43718093	2	No coupon	Referral	788.32	0	197.08	0	788.32
ORD200934	01 June 2025	C40304	Laptop	4	119.84	692 Main St	Gift Card	Shipped	TRK85790948	8	FREESHIP50	Referral	479.36	-50	119.84	50	429.36
ORD200938	12 July 2023	C39017	Chair	3	331.46	696 Main St	Credit Card	Cancelled	TRK91155214	6	WINTER15	Referral	994.38	15	248.595	149.157	845.223
ORD200945	20 August 2023	C79722	Tablet	5	276.44	619 Main St	Gift Card	Shipped	TRK29976438	10	FREESHIP50	Referral	1382.2	-50	345.55	50	1332.2
ORD200949	09 November 2023	C55778	Desk	5	110.38	319 Main St	Cash	Pending	TRK93797108	10	No coupon	Referral	551.9	0	137.975	0	551.9
ORD200956	11 April 2024	C21191	Phone	2	160.98	381 Main St	Debit Card	Delivered	TRK86246309	3	SAVE10	Referral	321.96	10	80.49	32.196	289.764
ORD200962	06 September 2024	C12459	Phone	2	142.08	838 Main St	Gift Card	Delivered	TRK30674085	4	SAVE10	Referral	284.16	10	71.04	28.416	255.744
ORD200964	20 August 2023	C18583	Phone	5	364.42	778 Main St	Credit Card	Cancelled	TRK43084595	10	SAVE10	Referral	1822.1	10	455.525	182.21	1639.89
ORD200968	08 February 2024	C67870	Monitor	4	412.2	664 Main St	Credit Card	Shipped	TRK72602178	6	WINTER15	Referral	1648.8	15	412.2	247.32	1401.48
ORD200971	27 May 2024	C32650	Monitor	2	605.26	934 Main St	Cash	Cancelled	TRK66648743	4	WINTER15	Referral	1210.52	15	302.63	181.578	1028.942
ORD200973	09 June 2025	C70010	Desk	5	230.77	141 Main St	Online	Pending	TRK50594008	10	WINTER15	Referral	1153.85	15	288.4625	173.0775	980.7725
ORD200976	04 April 2024	C18984	Tablet	3	589.3	650 Main St	Credit Card	Returned	TRK49298239	6	WINTER15	Referral	1767.9	15	441.975	265.185	1502.715
ORD200982	06 September 2024	C64935	Monitor	1	304.11	707 Main St	Gift Card	Shipped	TRK42969065	2	SAVE10	Referral	304.11	10	76.0275	30.411	273.699
ORD200992	27 August 2024	C97907	Printer	3	586.21	933 Main St	Gift Card	Pending	TRK89637569	4	WINTER15	Referral	1758.63	15	439.6575	263.7945	1494.8355
ORD201001	08 December 2023	C31371	Printer	2	253.68	122 Main St	Gift Card	Shipped	TRK19554327	6	No coupon	Referral	507.36	0	126.84	0	507.36
ORD201002	19 June 2025	C83911	Tablet	4	699.88	944 Main St	Cash	Pending	TRK33188106	5	WINTER15	Referral	2799.52	15	699.88	419.928	2379.592
ORD201004	09 June 2025	C87529	Chair	4	246.91	296 Main St	Online	Pending	TRK15739505	8	SAVE10	Referral	987.64	10	246.91	98.764	888.876
ORD201017	25 August 2024	C51694	Chair	2	680.85	953 Main St	Gift Card	Delivered	TRK83122112	6	FREESHIP50	Referral	1361.7	-50	340.425	50	1311.7
ORD201019	06 April 2024	C28386	Desk	1	277.09	293 Main St	Cash	Returned	TRK32954229	2	SAVE10	Referral	277.09	10	69.2725	27.709	249.381
ORD201022	24 February 2025	C19071	Tablet	3	450.98	396 Main St	Credit Card	Shipped	TRK66537096	8	SAVE10	Referral	1352.94	10	338.235	135.294	1217.646
ORD201023	23 September 2024	C65251	Laptop	5	233.67	291 Main St	Cash	Shipped	TRK32059025	10	No coupon	Referral	1168.35	0	292.0875	0	1168.35
ORD201032	20 April 2023	C26188	Chair	1	618.68	990 Main St	Online	Delivered	TRK61634201	6	WINTER15	Referral	618.68	15	154.67	92.802	525.878
ORD201033	24 December 2024	C20338	Monitor	1	370.85	331 Main St	Gift Card	Delivered	TRK30654048	2	FREESHIP50	Referral	370.85	-50	92.7125	50	320.85
ORD201035	12 November 2023	C70315	Laptop	4	506.11	911 Main St	Cash	Cancelled	TRK97732085	5	No coupon	Referral	2024.44	0	506.11	0	2024.44
ORD201044	22 June 2025	C63018	Printer	1	38.49	215 Main St	Credit Card	Delivered	TRK52335337	4	FREESHIP50	Referral	38.49	-50	9.6225	50	-11.51
ORD201047	23 June 2023	C81726	Chair	4	540.34	394 Main St	Gift Card	Shipped	TRK69872994	6	WINTER15	Referral	2161.36	15	540.34	324.204	1837.156
ORD201056	14 June 2024	C26152	Phone	2	486.35	790 Main St	Online	Pending	TRK49382455	6	SAVE10	Referral	972.7	10	243.175	97.27	875.43
ORD201060	07 May 2024	C38024	Tablet	2	273.43	824 Main St	Cash	Shipped	TRK93370912	7	WINTER15	Referral	546.86	15	136.715	82.029	464.831
ORD201063	19 June 2024	C42108	Desk	2	320.68	336 Main St	Credit Card	Shipped	TRK58407918	5	FREESHIP50	Referral	641.36	-50	160.34	50	591.36
ORD201064	12 February 2025	C32121	Laptop	4	198.81	654 Main St	Cash	Returned	TRK96074264	9	FREESHIP50	Referral	795.24	-50	198.81	50	745.24
ORD201065	30 October 2023	C47778	Printer	5	666.8	488 Main St	Debit Card	Delivered	TRK79504329	7	SAVE10	Referral	3334	10	833.5	333.4	3000.6
ORD201068	03 August 2024	C29914	Laptop	1	133.39	469 Main St	Debit Card	Shipped	TRK22073506	2	SAVE10	Referral	133.39	10	33.3475	13.339	120.051
ORD201072	26 February 2023	C88644	Monitor	1	392.61	977 Main St	Gift Card	Cancelled	TRK14900878	4	SAVE10	Referral	392.61	10	98.1525	39.261	353.349
ORD201076	08 May 2023	C99116	Laptop	4	686.61	176 Main St	Cash	Shipped	TRK52711973	6	No coupon	Referral	2746.44	0	686.61	0	2746.44
ORD201077	07 March 2025	C57861	Printer	3	305.16	115 Main St	Credit Card	Cancelled	TRK47775217	8	SAVE10	Referral	915.48	10	228.87	91.548	823.932
ORD201080	20 January 2023	C70613	Laptop	5	464.74	438 Main St	Gift Card	Delivered	TRK33140293	7	No coupon	Referral	2323.7	0	580.925	0	2323.7
ORD201123	14 April 2023	C68936	Tablet	3	554.25	843 Main St	Debit Card	Shipped	TRK73163634	6	WINTER15	Referral	1662.75	15	415.6875	249.4125	1413.3375
ORD201125	16 October 2023	C23555	Desk	4	408.36	156 Main St	Gift Card	Cancelled	TRK67210247	4	FREESHIP50	Referral	1633.44	-50	408.36	50	1583.44
ORD201140	24 June 2024	C49838	Printer	2	552.83	904 Main St	Credit Card	Cancelled	TRK38297718	3	No coupon	Referral	1105.66	0	276.415	0	1105.66
ORD201150	20 February 2023	C17921	Desk	4	302.65	119 Main St	Credit Card	Cancelled	TRK79291524	8	SAVE10	Referral	1210.6	10	302.65	121.06	1089.54
ORD201152	09 November 2023	C25162	Tablet	2	344.18	533 Main St	Credit Card	Shipped	TRK42183078	7	No coupon	Referral	688.36	0	172.09	0	688.36
ORD201156	19 July 2023	C20512	Laptop	4	690.78	980 Main St	Credit Card	Shipped	TRK98234737	9	No coupon	Referral	2763.12	0	690.78	0	2763.12
ORD201158	20 April 2023	C82781	Monitor	4	27.42	661 Main St	Debit Card	Pending	TRK20605418	4	SAVE10	Referral	109.68	10	27.42	10.968	98.712
ORD201162	11 March 2025	C29405	Phone	2	224.37	251 Main St	Debit Card	Delivered	TRK33125798	3	WINTER15	Referral	448.74	15	112.185	67.311	381.429
ORD201175	10 September 2024	C62512	Printer	3	91.74	368 Main St	Debit Card	Returned	TRK24139954	8	FREESHIP50	Referral	275.22	-50	68.805	50	225.22
ORD201177	27 April 2023	C23917	Printer	1	127.55	433 Main St	Cash	Shipped	TRK44434536	3	SAVE10	Referral	127.55	10	31.8875	12.755	114.795
ORD201183	05 April 2023	C12607	Desk	1	281.52	460 Main St	Gift Card	Shipped	TRK83653396	6	WINTER15	Referral	281.52	15	70.38	42.228	239.292
